# Japanese readings, used by JapaneseSearchKeys to match a kanji label against a
# query typed in kana or in latin script. Generated, do not edit by hand; see
# tools/generate-japanese-readings.py.
#
# Derived from JMdict by the Electronic Dictionary Research and Development
# Group, used under the Creative Commons Attribution-ShareAlike 4.0 license.
# https://www.edrdg.org/edrdg/licence.html
#
# One entry per line, tab separated: the written form followed by its readings.
# Sorted by the written form so that the file can be binary searched in place.
個数	コスウ
倍加	バイカ
倍増	バイゾウ
倍率	バイリツ
倍額	バイガク
倒サ	サカサ
倒ス	タオス
倒レ	タオレ
倒レル	タオレル
倒壊	トウカイ
倒木	トウボク
倒産	トウサン
倒置	トウチ
倒錯	トウサク
倒閣	トウカク
候補	コウホ
候補者	コウホシャ
借リ	カリ
借リル	カリル
借リ上ゲル	カリアゲル
借リ主	カリヌシ
借リ入レ	カリイレ
借リ入レル	カリイレル
借リ出ス	カリダス
借リ切ル	カリキル
借リ受ケル	カリウケル
借リ手	カリテ
借リ換エ	カリカエ
借リ物	カリモノ
借入金	カリイレキン
借地	シャクチ
借家	シャクヤ	シャッカ
借家人	シャクヤニン	シャッカニン
借款	シャッカン
借用	シャクヨウ
借金	シャッキン
倣ウ	ナラウ
値スル	アタイスル
値上ガリ	ネアガリ
値上ゲ	ネアゲ
値下ガリ	ネサガリ
値下ゲ	ネサゲ
値切ル	ネギル
値崩レ	ネクズレ
値幅	ネハバ
値引キ	ネビキ
値打チ	ネウチ
値段	ネダン
倦怠	ケンタイ
倫理	リンリ
倫理学	リンリガク
倫理的	リンリテキ
倭人	ワジン
倶楽部	クラブ
倹約	ケンヤク
偉イ	エライ
偉人	イジン
偉大	イダイ
偉業	イギョウ
偏リ	カタヨリ
偏ル	カタヨル
偏向	ヘンコウ
偏差値	ヘンサチ
偏狭	ヘンキョウ
偏西風	ヘンセイフウ
偏見	ヘンケン
偏重	ヘンチョウ	ヘンジュウ
偏食	ヘンショク
停学	テイガク
停戦	テイセン
停止	テイシ	チョウジ
停泊	テイハク
停滞	テイタイ
停留所	テイリュウジョ	テイリュウショ
停職	テイショク
停船	テイセン
停車	テイシャ
停電	テイデン
健ヤカ	スコヤカ
健保	ケンポ
健全	ケンゼン
健在	ケンザイ
健常者	ケンジョウシャ
健康	ケンコウ
健康保険	ケンコウホケン
健康的	ケンコウテキ
健康診断	ケンコウシンダン
健康食品	ケンコウショクヒン
健気	ケナゲ
健筆	ケンピツ
健脚	ケンキャク
健診	ケンシン
健闘	ケントウ
偲ブ	シノブ
側壁	ソクヘキ
側室	ソクシツ
側溝	ソッコウ
側近	ソッキン
側面	ソクメン
偵察	テイサツ
偶像	グウゾウ
偶数	グウスウ
偶然	グウゼン
偶発	グウハツ
偽リ	イツワリ
偽ル	イツワル
偽名	ギメイ
偽善	ギゼン
偽物	ニセモノ	ギブツ
偽装	ギソウ
偽証	ギショウ
偽造	ギゾウ
傍ラ	カタワラ
傍受	ボウジュ
傍聴	ボウチョウ
傍若無人	ボウジャクブジン
傍観	ボウカン
傑作	ケッサク
傑出	ケッシュツ
傘下	サンカ
備エ	ソナエ
備エル	ソナエル
備エ付ケ	ソナエツケ
備エ付ケル	ソナエツケル
備ワル	ソナワル
備品	ビヒン
備考	ビコウ
備蓄	ビチク
催シ	モヨオシ
催シ物	モヨオシモノ	モヨウシモノ
催ス	モヨオス
催促	サイソク
催涙	サイルイ
催眠	サイミン
催眠術	サイミンジュツ
傭兵	ヨウヘイ
傲慢	ゴウマン
債券	サイケン
債務	サイム
債権	サイケン
傷ツク	キズツク
傷ツケル	キズツケル
傷ミ	イタミ
傷ム	イタム
傷メル	イタメル
傷付ク	キズツク
傷付ケル	キズツケル
傷兵	ショウヘイ
傷口	キズグチ
傷害	ショウガイ
傷害保険	ショウガイホケン
傷心	ショウシン
傷病	ショウビョウ
傷者	ショウシャ
傷跡	キズアト	ショウコン
傾キ	カタムキ
傾ク	カタムク	カタブク
傾ケル	カタムケル
傾ゲル	カシゲル	カタゲル
傾倒	ケイトウ
傾向	ケイコウ
傾城	ケイセイ
傾斜	ケイシャ
傾注	ケイチュウ
傾聴	ケイチョウ
僅カ	ワズカ
働カス	ハタラカス
働カセル	ハタラカセル
働キ	ハタラキ
働キカケル	ハタラキカケル
働キ口	ハタラキグチ
働キ手	ハタラキテ
働キ掛ケル	ハタラキカケル
働キ盛リ	ハタラキザカリ
働キ者	ハタラキモノ
働ク	ハタラク
僕タチ	ボクタチ
僕ラ	ボクラ
僚友	リョウユウ
僚船	リョウセン
僧侶	ソウリョ
僧堂	ソウドウ
僧籍	ソウセキ
僧院	ソウイン
僻ミ	ヒガミ
僻ム	ヒガム
儀典	ギテン
儀式	ギシキ
儀礼	ギレイ
儀礼的	ギレイテキ
億万	オクマン
儒学	ジュガク
儒教	ジュキョウ
儚イ	ハカナイ
償イ	ツグナイ
償ウ	ツグナウ	ツグノウ
償却	ショウキャク
償還	ショウカン
償金	ショウキン
優シイ	ヤサシイ
優ニ	ユウニ
優レル	スグレル
優位	ユウイ
優先	ユウセン
優先権	ユウセンケン
優先的	ユウセンテキ
優劣	ユウレツ
優勝	ユウショウ
優勢	ユウセイ
優待	ユウタイ
優柔不断	ユウジュウフダン
優生	ユウセイ
優生保護法	ユウセイホゴホウ
優秀	ユウシュウ
優等生	ユウトウセイ
優美	ユウビ
優良	ユウリョウ
優越	ユウエツ
優越感	ユウエツカン
優遇	ユウグウ
優雅	ユウガ
優駿	ユウシュン
儲カル	モウカル
儲ケ	モウケ
儲ケル	モウケル
元々	モトモト
元ヨリ	モトヨリ
元凶	ゲンキョウ
元利	ガンリ	ゲンリ
元号	ゲンゴウ
元帥	ゲンスイ
元帳	モトチョウ
元年	ガンネン
元手	モトデ
元日	ガンジツ	ガンニチ
元旦	ガンタン
元本	ガンポン	ゲンポン
元来	ガンライ
元気	ゲンキ
元祖	ガンソ
元禄	ゲンロク
元素	ゲンソ
元締メ	モトジメ
元老	ゲンロウ
元通リ	モトドオリ
元金	ガンキン	モトキン
元首	ゲンシュ
兄サン	ニイサン	アニサン
兄チャン	ニイチャン	アンチャン
兄姉	ケイシ	キョウダイ
兄弟	キョウダイ
兄弟子	アニデシ
兄貴	アニキ
充テル	アテル
充分	ジュウブン
充填	ジュウテン
充実	ジュウジツ
充当	ジュウトウ
充満	ジュウマン
充血	ジュウケツ
充足	ジュウソク
充電	ジュウデン
兆シ	キザシ
兆候	チョウコウ
先々	サキザキ
先ズ	マズ
先ダッテ	センダッテ
先ニ	サキニ
先ホド	サキホド
先ンジル	サキンジル
先人	センジン
先代	センダイ
先住	センジュウ
先例	センレイ
先入観	センニュウカン
先制	センセイ
先刻	センコク
先勝	センショウ	センカチ
先取	センシュ
先取リ	サキドリ
先回リ	サキマワリ
先天	センテン
先天性	センテンセイ
先天的	センテンテキ
先妻	センサイ
先安	サキヤス
先導	センドウ
先年	センネン
先手	センテ
先払イ	サキバライ
先攻	センコウ
先方	センポウ	サキカタ
先日	センジツ
先月	センゲツ
先決	センケツ
先物	サキモノ
先生	センセイ
先発	センパツ
先着	センチャク
先祖	センゾ
先程	サキホド
先立ッテ	サキダッテ
先立ツ	サキダツ
先端	センタン
先端的	センタンテキ
先細リ	サキボソリ
先般	センパン
先行	センコウ
先行キ	サキユキ	サキイキ
先見	センケン
先議	センギ
先走ル	サキバシル
先輩	センパイ
先送リ	サキオクリ
先週	センシュウ
先進	センシン
先進国	センシンコク
先達	センダツ	センダチ
先遣	センケン
先鋒	センポウ
先鋭	センエイ
先陣	センジン
先鞭	センベン
先頃	サキゴロ
先頭	セントウ
先駆	センク
先駆ケ	サキガケ
先駆ケル	サキガケル
先高	サキダカ
光リ輝ク	ヒカリカガヤク
光ル	ヒカル
光合成	コウゴウセイ
光学	コウガク
光学式文字認識	コウガクシキモジニンシキ
光年	コウネン
光彩	コウサイ
光明	コウミョウ	コウメイ
光景	コウケイ
光栄	コウエイ
光沢	コウタク
光源	コウゲン
光熱	コウネツ
光熱費	コウネツヒ
光線	コウセン
光輝	コウキ
光速	コウソク
克明	コクメイ
克服	コクフク
免レル	マヌガレル	マヌカレル
免状	メンジョウ
免疫	メンエキ
免税	メンゼイ
免罪	メンザイ
免職	メンショク
免許	メンキョ
免許証	メンキョショウ
免責	メンセキ
免除	メンジョ
兎角	トカク
児童	ジドウ
党人	トウジン
党内	トウナイ
党利	トウリ
党務	トウム
党勢	トウセイ
党員	トウイン
党是	トウゼ
党派	トウハ
党略	トウリャク
党籍	トウセキ
党議	トウギ
党首	トウシュ
入リ	イリ
入リ乱レル	イリミダレル
入リ交ジル	イリマジル
入リ口	イリグチ	イリクチ
入リ組ム	イリクム
入リ込ミ	イリゴミ
入リ込ム	ハイリコム	イリコム
入ル	イル	ハイル
入レル	イレル
入レ墨	イレズミ
入レ替エ	イレカエ
入レ替エル	イレカエル
入レ替ワリ	イレカワリ
入レ替ワル	イレカワル
入レ歯	イレバ
入レ物	イレモノ
入交	イリマジリ
入会	ニュウカイ
入信	ニュウシン
入党	ニュウトウ
入力	ニュウリョク
入口	イリグチ	イリクチ
入団	ニュウダン
入国	ニュウコク	ニュウゴク
入国管理局	ニュウコクカンリキョク
入園	ニュウエン
入場	ニュウジョウ
入場券	ニュウジョウケン
入塾	ニュウジュク
入学	ニュウガク
入学試験	ニュウガクシケン
入室	ニュウシツ	ニッシツ
入居	ニュウキョ
入幕	ニュウマク
入店	ニュウテン
入念	ニュウネン
入所	ニュウショ
入手	ニュウシュ
入札	ニュウサツ
入来	ニュウライ
入校	ニュウコウ
入梅	ツユイリ	ニュウバイ
入植	ニュウショク
入水	ジュスイ	ニュウスイ
入浴	ニュウヨク
入港	ニュウコウ
入社	ニュウシャ
入籍	ニュウセキ
入船	ニュウセン
入荷	ニュウカ
入試	ニュウシ
入賞	ニュウショウ
入超	ニュウチョウ
入選	ニュウセン
入部	ニュウブ
入金	ニュウキン
入門	ニュウモン
入閣	ニュウカク
入院	ニュウイン
入隊	ニュウタイ
入館料	ニュウカンリョウ
入魂	ニュウコン
全ウスル	マットウスル
全ク	マッタク
全テ	スベテ
全世界	ゼンセカイ
全人	ゼンジン
全会	ゼンカイ
全体	ゼンタイ
全体主義	ゼンタイシュギ
全体的	ゼンタイテキ
全力	ゼンリョク
全勝	ゼンショウ
全員	ゼンイン	ゼイイン
全国	ゼンコク
全国的	ゼンコクテキ
全土	ゼンド
全域	ゼンイキ
全壊	ゼンカイ
全学	ゼンガク
全容	ゼンヨウ
全島	ゼントウ
全巻	ゼンカン
全市	ゼンシ
全幅	ゼンプク
全店	ゼンテン
全廃	ゼンパイ
全快	ゼンカイ
全戸	ゼンコ
全敗	ゼンパイ
全文	ゼンブン
全日	ゼンジツ
全日制	ゼンニチセイ
全日本	ゼンニホン	ゼンニッポン
全曲	ゼンキョク
全校	ゼンコウ
全権	ゼンケン
全治	ゼンチ	ゼンジ
全滅	ゼンメツ
全点	ゼンテン
全然	ゼンゼン	ゼンッゼン
全焼	ゼンショウ
全盛	ゼンセイ
全盲	ゼンモウ
全社	ゼンシャ
全米	ゼンベイ
全線	ゼンセン
全編	ゼンペン
全般	ゼンパン
全裸	ゼンラ
全訳	ゼンヤク
全貌	ゼンボウ
全身	ゼンシン
全身全霊	ゼンシンゼンレイ
全軍	ゼングン
全速力	ゼンソクリョク
全部	ゼンブ
全量	ゼンリョウ
全長	ゼンチョウ
全開	ゼンカイ
全集	ゼンシュウ
全面	ゼンメン
全面的	ゼンメンテキ
全額	ゼンガク
全館	ゼンカン
八ツ	ヤッツ	ヤツ
八ツ当タリ	ヤツアタリ
八丁	ハッチョウ
八分音符	ハチブオンプ
八十	ハチジュウ	ヤソ
八千代	ヤチヨ
八千草	ヤチグサ	ヤチクサ
八幡	ハチマン
八幡宮	ハチマングウ
八方	ハッポウ
八日	ヨウカ
八景	ハッケイ
八月	ハチガツ
八本	ハチホン	ハッポン
八百万	ヤオヨロズ
八百屋	ヤオヤ
八百長	ヤオチョウ
八重	ヤエ
八重桜	ヤエザクラ
公人	コウジン
公会	コウカイ
公会堂	コウカイドウ
公使	コウシ
公債	コウサイ
公僕	コウボク
公党	コウトウ
公共	コウキョウ
公共団体	コウキョウダンタイ
公共放送	コウキョウホウソウ
公共料金	コウキョウリョウキン
公共職業安定所	コウキョウショクギョウアンテイジョ
公判	コウハン
公務	コウム
公務員	コウムイン
公募	コウボ
公司	コンス	コウシ
公告	コウコク
公営	コウエイ
公器	コウキ
公団	コウダン
公園	コウエン
公報	コウホウ
公子	コウシ
公安	コウアン
公安委員会	コウアンイインカイ
公安調査庁	コウアンチョウサチョウ
公定	コウテイ
公定歩合	コウテイブアイ
公害	コウガイ
公害等調整委員会	コウガイトウチョウセイイインカイ
公家	クゲ	コウカ
公布	コウフ
公平	コウヘイ
公序	コウジョ
公序良俗	コウジョリョウゾク
公庫	コウコ
公式	コウシキ
公式サイト	コウシキサイト
公式戦	コウシキセン
公文	コウブン
公文書	コウブンショ
公明	コウメイ
公明党	コウメイトウ
公明正大	コウメイセイダイ
公有	コウユウ
公正	コウセイ
公正証書	コウセイショウショ
公民	コウミン
公民権	コウミンケン
公民館	コウミンカン
公海	コウカイ
公演	コウエン
公然	コウゼン
公爵	コウシャク
公用	コウヨウ
公用文	コウヨウブン
公的	コウテキ
公益	コウエキ
公益法人	コウエキホウジン
公示	コウジ	コウシ
公社	コウシャ
公社債	コウシャサイ
公私	コウシ
公称	コウショウ
公立	コウリツ
公算	コウサン
公約	コウヤク
公聴会	コウチョウカイ
公職	コウショク
公舎	コウシャ
公衆	コウシュウ
公衆衛生	コウシュウエイセイ
公衆電話	コウシュウデンワ
公表	コウヒョウ
公言	コウゲン
公設	コウセツ
公訴	コウソ
公証人	コウショウニン
公認	コウニン
公認会計士	コウニンカイケイシ
公論	コウロン
公費	コウヒ
公述	コウジュツ
公道	コウドウ
公選	コウセン
公邸	コウテイ
公金	コウキン
公開	コウカイ
公開中	コウカイチュウ
公電	コウデン
公館	コウカン
六ツ	ムッツ	ムツ
六十	ロクジュウ	ムソ
六十四分音符	ロクジュウシブオンプ
六日	ムイカ	ムユカ
六月	ロクガツ
六角	ロッカク
共々	トモドモ
共ニ	トモニ
共倒レ	トモダオレ
共催	キョウサイ
共働キ	トモバタラキ
共同	キョウドウ
共同体	キョウドウタイ
共同募金	キョウドウボキン
共同組合	キョウドウクミアイ
共和	キョウワ
共和党	キョウワトウ
共和制	キョウワセイ
共和国	キョウワコク
共存	キョウゾン	キョウソン
共学	キョウガク
共感	キョウカン
共有	キョウユウ
共栄	キョウエイ
共済	キョウサイ
共演	キョウエン
共犯	キョウハン
共生	キョウセイ
共産	キョウサン
共産主義	キョウサンシュギ
共産党	キョウサントウ
共用	キョウヨウ
共稼ギ	トモカセギ
共立	キョウリツ
共著	キョウチョ
共謀	キョウボウ
共通	キョウツウ
共通点	キョウツウテン
共通語	キョウツウゴ
共闘	キョウトウ
共食イ	トモグイ
共鳴	キョウメイ
兵力	ヘイリョク
兵員	ヘイイン
兵営	ヘイエイ
兵器	ヘイキ
兵団	ヘイダン
兵士	ヘイシ
兵学	ヘイガク
兵役	ヘイエキ
兵法	ヘイホウ	ヒョウホウ
兵糧	ヒョウロウ
兵舎	ヘイシャ
兵隊	ヘイタイ
其ノ儘	ソノママ	ソノマンマ
其レ程	ソレホド
具ワル	ソナワル
具体	グタイ
具体化	グタイカ
具体的	グタイテキ
具合	グアイ	グワイ
具現	グゲン
具申	グシン
具象	グショウ
典型	テンケイ
典型的	テンケイテキ
典礼	テンレイ
兼ネテ	カネテ
兼ネル	カネル
兼ネ備エル	カネソナエル
兼ネ合イ	カネアイ
兼任	ケンニン
兼務	ケンム
兼営	ケンエイ
兼業	ケンギョウ
兼業農家	ケンギョウノウカ
兼用	ケンヨウ
兼職	ケンショク
内々	ウチウチ	ナイナイ
内乱	ナイラン
内側	ウチガワ	ナイソク
内偵	ナイテイ
内出血	ナイシュッケツ
内分泌	ナイブンピツ	ナイブンピ
内助	ナイジョ
内務	ナイム
内勤	ナイキン
内包	ナイホウ
内向	ナイコウ
内向的	ナイコウテキ
内回リ	ウチマワリ
内国	ナイコク
内圧	ナイアツ
内在	ナイザイ
内地	ナイチ
内堀	ウチボリ
内壁	ナイヘキ
内外	ナイガイ	ウチソト
内大臣	ナイダイジン	ウチノオトド
内奏	ナイソウ
内定	ナイテイ
内実	ナイジツ
内宮	ナイクウ	ナイグウ
内容	ナイヨウ
内密	ナイミツ
内局	ナイキョク
内幕	ウチマク	ナイマク
内弟子	ウチデシ
内径	ナイケイ
内心	ナイシン
内情	ナイジョウ
内憂外患	ナイユウガイカン
内戦	ナイセン
内掛ケ	ウチガケ
内政	ナイセイ
内気	ウチキ
内法	ウチノリ
内海	ナイカイ	ウチウミ
内申	ナイシン
内発	ナイハツ
内的	ナイテキ
内省	ナイセイ
内示	ナイジ	ナイシ
内科	ナイカ
内科医	ナイカイ
内科学	ナイカガク
内緒	ナイショ	ナイショウ
内線	ナイセン
内縁	ナイエン
内耳	ナイジ
内職	ナイショク
内臓	ナイゾウ
内航	ナイコウ
内蔵	ナイゾウ
内装	ナイソウ
内裏	ダイリ
内規	ナイキ
内視鏡	ナイシキョウ
内角	ナイカク
内訳	ウチワケ
内諾	ナイダク
内輪	ウチワ
内部	ナイブ
内野	ナイヤ
内野手	ナイヤシュ
内閣	ナイカク
内閣官房	ナイカクカンボウ
内閣官房長官	ナイカクカンボウチョウカン
内閣府	ナイカクフ
内閣法制局	ナイカクホウセイキョク
内陸	ナイリク
内需	ナイジュ
内面	ナイメン
円イ	マルイ	マロイ
円ミ	マルミ
円卓	エンタク
円周	エンシュウ
円安	エンヤス
円建テ	エンダテ
円弧	エンコ
円形	エンケイ	マルガタ
円柱	エンチュウ	マルバシラ
円満	エンマン
円滑	エンカツ	エンコツ
円熟	エンジュク
円環	エンカン
円盤	エンバン
円盤投ゲ	エンバンナゲ
円相場	エンソウバ
円筒	エントウ
円錐	マルギリ
円陣	エンジン
円高	エンダカ
冊子	サッシ
冊数	サッスウ
再々	サイサイ
再スタート	サイスタート
再ビ	フタタビ
再三	サイサン
再任	サイニン
再会	サイカイ
再保険	サイホケン
再出発	サイシュッパツ
再分配	サイブンパイ
再婚	サイコン
再審	サイシン
再度	サイド
再建	サイケン
再来	サイライ
再来年	サライネン
再来月	サライゲツ
再来週	サライシュウ
再検討	サイケントウ
再演	サイエン
再燃	サイネン
再版	サイハン
再犯	サイハン
再現	サイゲン
再生	サイセイ
再生産	サイセイサン
再発	サイハツ
再確認	サイカクニン
再編	サイヘン
再考	サイコウ
再興	サイコウ
再訪	サイホウ
再認識	サイニンシキ
再読	サイドク
再調査	サイチョウサ
再販	サイハン
再起	サイキ
再起動	サイキドウ
再選	サイセン
再配置	サイハイチ
再録	サイロク
再開	サイカイ
再開発	サイカイハツ
冒ス	オカス
冒険	ボウケン
冒頭	ボウトウ
冗舌	ジョウゼツ	ニョウゼツ
冗談	ジョウダン
写シ	ウツシ
写ス	ウツス
写ル	ウツル
写実	シャジツ
写本	シャホン
写植	シャショク	シャチョク
写生	シャセイ
写真	シャシン
写真家	シャシンカ
写真屋	シャシンヤ
写真撮影	シャシンサツエイ
写真機	シャシンキ
写真集	シャシンシュウ
写経	シャキョウ
冠動脈	カンドウミャク
冠婚葬祭	カンコンソウサイ
冠水	カンスイ
冠状	カンジョウ
冤罪	エンザイ
冥利	ミョウリ
冥福	メイフク	ミョウフク
冬休ミ	フユヤスミ
冬場	フユバ
冬季	トウキ
冬山	フユヤマ
冬期	トウキ
冬物	フユモノ
冬眠	トウミン
冬至	トウジ
冬鳥	フユドリ
冴エ	サエ
冴エル	サエル
冶金	ヤキン
冷エ	ヒエ
冷エル	ヒエル
冷エ切ル	ヒエキル
冷エ性	ヒエショウ
冷エ込ム	ヒエコム
冷タイ	ツメタイ	ツベタイ
冷マス	サマス
冷メル	サメル
冷ヤ	ヒヤ
冷ヤカシ	ヒヤカシ
冷ヤカス	ヒヤカス
冷ヤス	ヒヤス
冷ヤヤカ	ヒヤヤカ
冷ヤ汗	ヒヤアセ	レイカン
冷ヤ飯	ヒヤメシ	レイハン
冷凍	レイトウ
冷凍庫	レイトウコ
冷凍食品	レイトウショクヒン
冷却	レイキャク
冷却期間	レイキャクキカン
冷厳	レイゲン
冷夏	レイカ
冷媒	レイバイ
冷害	レイガイ
冷徹	レイテツ
冷戦	レイセン
冷房	レイボウ
冷暖房	レイダンボウ
冷気	レイキ
冷水	レイスイ
冷汗	ヒヤアセ	レイカン
冷淡	レイタン
冷笑	レイショウ
冷蔵	レイゾウ
冷蔵庫	レイゾウコ
冷遇	レイグウ
冷酷	レイコク
冷静	レイセイ
凄イ	スゴイ	スゴーイ
凄マジイ	スサマジイ
准将	ジュンショウ
准看護婦	ジュンカンゴフ
凌グ	シノグ
凍エル	コゴエル
凍ラス	コオラス
凍ル	コオル
凍傷	トウショウ
凍土	トウド
凍死	トウシ
凍結	トウケツ
凝ッタ	コッタ
凝ラス	コラス
凝リ	シコリ	コリ
凝リ性	コリショウ
凝ル	コル
凝固	ギョウコ
凝縮	ギョウシュク
凝視	ギョウシ
凝集	ギョウシュウ
几帳面	キチョウメン
凡ソ	オヨソ
凡人	ボンジン	ボンニン
凡庸	ボンヨウ
凡打	ボンダ
凡退	ボンタイ
処スル	ショスル
処世	ショセイ
処分	ショブン
処刑	ショケイ
処女	ショジョ
処方	ショホウ
処方箋	ショホウセン
処理	ショリ
処置	ショチ
処罰	ショバツ
処遇	ショグウ
凱旋	ガイセン
凱歌	ガイカ
凶作	キョウサク
凶器	キョウキ
凶弾	キョウダン
凶悪	キョウアク
凶暴	キョウボウ
凸凹	デコボコ	トツオウ
凸版	トッパン
凸版印刷	トッパンインサツ
凹ミ	クボミ	ヘコミ
凹ム	ヘコム
凹凸	オウトツ
出カケル	デカケル
出クワス	デクワス
出シ	ダシ
出シ入レ	ダシイレ
出シ切ル	ダシキル
出シ合ウ	ダシアウ
出シ投ゲ	ダシナゲ
出シ物	ダシモノ
出ス	ダス
出スギル	デスギル
出ソロウ	デソロウ
出ル	デル
出世	シュッセ
出世作	シュッセサク
出会イ	デアイ
出会イ頭	デアイガシラ
出会ウ	デアウ
出先	デサキ
出先機関	デサキキカン
出入	シュツニュウ
出入リ	デイリ	デハイリ
出入リ口	デイリグチ
出入口	デイリグチ
出兵	シュッペイ
出典	シュッテン
出処進退	シュッショシンタイ
出刃	デバ
出前	デマエ
出力	シュツリョク
出動	シュツドウ
出勤	シュッキン
出口	デグチ
出合イ	デアイ
出合ウ	デアウ
出向	シュッコウ
出向ク	デムク
出品	シュッピン
出回リ	デマワリ
出回ル	デマワル
出国	シュッコク	シュツゴク
出土	シュツド
出土品	シュツドヒン
出場	シュツジョウ
出塁	シュツルイ
出家	シュッケ	スケ
出尽クス	デツクス
出展	シュッテン
出席	シュッセキ
出席者	シュッセキシャ
出店	シュッテン
出廷	シュッテイ
出張	シュッチョウ
出張所	シュッチョウジョ
出征	シュッセイ
出所	シュッショ
出掛ケ	デガケ	デカケ
出掛ケル	デカケル
出撃	シュツゲキ
出方	デカタ
出来	シュッタイ	シュツライ
出来ル	デキル
出来ルダケ	デキルダケ
出来上ガリ	デキアガリ
出来上ガル	デキアガル
出来事	デキゴト
出来合イ	デキアイ
出来栄エ	デキバエ
出来高	デキダカ
出欠	シュッケツ
出歩ク	デアルク
出水	シュッスイ	デミズ
出没	シュツボツ
出港	シュッコウ
出漁	シュツリョウ	シュツギョ
出演	シュツエン
出火	シュッカ
出版	シュッパン
出版元	シュッパンモト
出版物	シュッパンブツ
出版社	シュッパンシャ
出獄	シュツゴク
出現	シュツゲン
出生	シュッショウ	シュッセイ
出産	シュッサン
出番	デバン
出発	シュッパツ
出直シ	デナオシ
出直ス	デナオス
出社	シュッシャ
出稼ギ	デカセギ
出窓	デマド
出納	スイトウ
出納簿	スイトウボ
出自	シュツジ
出航	シュッコウ
出色	シュッショク
出荷	シュッカ
出血	シュッケツ
出費	シュッピ
出資	シュッシ
出走	シュッソウ
出超	シュッチョウ
出足	デアシ
出身	シュッシン
出身地	シュッシンチ
出身者	シュッシンシャ
出迎エ	デムカエ
出迎エル	デムカエル
出遅レル	デオクレル
出過ギル	デスギル
出金	シュッキン
出陣	シュツジン
出頭	シュットウ
出題	シュツダイ
出願	シュツガン
出馬	シュツバ
出鱈目	デタラメ
刀剣	トウケン
刃傷	ニンジョウ
刃先	ハサキ
刃渡リ	ハワタリ
刃物	ハモノ
分カチ	ワカチ
分カツ	ワカツ
分カラズ屋	ワカラズヤ
分カリ	ワカリ
分カリニクイ	ワカリニクイ
分カル	ワカル
分カレ	ワカレ
分カレル	ワカレル
分カレ目	ワカレメ
分カレ道	ワカレミチ
分ケ	ワケ
分ケル	ワケル
分ケ入ル	ワケイル
分ケ前	ワケマエ
分ケ合ウ	ワケアウ
分与	ブンヨ
分乗	ブンジョウ
分会	ブンカイ
分冊	ブンサツ
分別	フンベツ	ブンベツ
分割	ブンカツ
分割払イ	ブンカツバライ
分化	ブンカ
分厚イ	ブアツイ
分売	ブンバイ
分娩	ブンベン
分子	ブンシ
分室	ブンシツ
分家	ブンケ
分岐	ブンキ
分岐点	ブンキテン
分布	ブンプ
分担	ブンタン
分捕リ品	ブンドリヒン
分捕ル	ブンドル
分散	ブンサン
分数	ブンスウ
分析	ブンセキ
分校	ブンコウ
分業	ブンギョウ
分権	ブンケン
分母	ブンボ
分水嶺	ブンスイレイ
分泌	ブンピツ	ブンピ
分派	ブンパ
分流	ブンリュウ
分科	ブンカ
分科会	ブンカカイ
分立	ブンリツ
分裂	ブンレツ
分解	ブンカイ
分譲	ブンジョウ
分身	ブンシン	フンジン
分配	ブンパイ
分野	ブンヤ
分量	ブンリョウ
分間	フンカン
分院	ブンイン
分離	ブンリ
分類	ブンルイ
切ナイ	セツナイ
切ラス	キラス
切リ	キリ
切リガナイ	キリガナイ
切リ上ゲ	キリアゲ
切リ上ゲル	キリアゲル
切リ下ゲ	キリサゲ
切リ下ゲル	キリサゲル
切リ倒ス	キリタオス
切リ傷	キリキズ
切リ出シ	キリダシ
切リ出ス	キリダス
切リ取リ	キリトリ	キリドリ
切リ取ル	キリトル
切リ口	キリクチ
切リ売リ	キリウリ
切リ崩ス	キリクズス
切リ干シ	キリボシ
切リ張リ	キリバリ
切リ抜キ	キリヌキ
切リ捨テ	キリステ
切リ捨テル	キリステル
切リ替エ	キリカエ
切リ替エル	キリカエル
切リ替ワル	キリカワル
切リ札	キリフダ
切リ株	キリカブ
切リ盛リ	キリモリ
切リ立ッタ	キリタッタ
切リ立ツ	キリタツ
切リ花	キリバナ
切リ落トス	キリオトス
切リ詰メ	キリツメ
切リ詰メル	キリツメル
切リ身	キリミ
切リ込ミ	キリコミ
切リ込ム	キリコム
切リ返シ	キリカエシ
切リ返ス	キリカエス
切リ開キ	キリヒラキ
切リ離ス	キリハナス
切ル	キル
切レ	キレ
切レル	キレル
切レ味	キレアジ
切レ目	キレメ
切レ端	キレハシ
切レ込ミ	キレコミ
切実	セツジツ
切手	キッテ
切断	セツダン
切望	セツボウ
切磋琢磨	セッサタクマ
切符	キップ
切羽	キリハ
切羽詰マル	セッパツマル
切腹	セップク
切迫	セッパク
切開	セッカイ
切除	セツジョ
刈リ入レ	カリイレ
刈リ取リ	カリトリ
刈リ取ル	カリトル
刈リ込ム	カリコム
刈ル	カル
刊行	カンコウ
刑事	ケイジ
刑事事件	ケイジジケン
刑事補償	ケイジホショウ
刑事責任	ケイジセキニン
刑務所	ケイムショ
刑期	ケイキ
刑法	ケイホウ
刑罰	ケイバツ
列伝	レツデン
列国	レッコク
列島	レットウ
列席	レッセキ
列強	レッキョウ
列挙	レッキョ
列記	レッキ
列車	レッシャ
初々シイ	ウイウイシイ
